student_id,name,age,gender,score,phone,city,email,date_of_join,course,attendance,status,gpa,remarks,money_spent,event_time,address_raw,adr_city,adr_district,adr_postal,hobbies,skills,family,devices
829,,18,Unknown,90,,New Diane,,,Python,100,Active,3.7,Good,242,25/04/2016 15:12,"Lake Danielview 16-kv, dom 13, Tashkent",Tashkent,Lake Danielview 16-kv,,"night, officer","tech: python=4, excel=5, sql=3 | soft: relate, soldier","siblings: 0 | income: father=1467, mother=1312",type: laptop | brand: HP | year: 2019; type: phone | brand: Xiaomi | year: 2018
830,Kevin Hayes,20,Male,80,,South Amanda,tfisher@hotmail.com,10/10/2008 00:00,Data Science,100,Active,0,Good,156,26/10/2004 05:03,UZ 100066 Tashkent South Kaylastad,Tashkent,,100066,"successful, show","tech: python=1, excel=2, sql=2 | soft: hit, together","siblings: 2 | income: father=1335, mother=309",type: laptop | brand: HP | year: 2019; type: phone | brand: Xiaomi | year: 2020
831,,20,Male,90,12616137847,West Christopherside,pday@hernandez.com,16/09/1992 00:00,Python,110,Pending,5.08,,92,29/01/1999 16:08,"88881 Craig Run Suite 270, Tonyfurt",Tonyfurt,,88881,"experience, party","tech: python=1, excel=1, sql=2 | soft: size, laugh","siblings: 2 | income: father=517, mother=535",type: laptop | brand: HP | year: 2021; type: phone | brand: Xiaomi | year: 2020
832,Carrie Gonzales,19,Female,80,,Brandonshire,conradmichael@gmail.com,15/03/1979 00:00,Python,117,Pending,3.7,,242,25/11/1984 00:00,,,,,"race, big","tech: python=4, excel=5, sql=4 | soft: goal, skill","siblings: 1 | income: father=943, mother=974",type: laptop | brand: Dell | year: 2019; type: phone | brand: Samsung | year: 2019
833,Lauren Briggs,20,Unknown,92,,Lake Jessica,,,Data Science,100,Pending,5.08,Excellent,88,28/07/1992 04:15,"408 Dawn Drives, Lake Richard",Lake Richard,,,"strategy, effect","tech: python=2, excel=5, sql=1 | soft: reduce, election","siblings: 1 | income: father=647, mother=1099",type: laptop | brand: Lenovo | year: 2016; type: phone | brand: Xiaomi | year: 2020
834,Megan Roberts,21,Male,65,4067595558,Bentonberg,bflores@dennis.biz,04/09/1989 00:00,Data Science,110,Inactive,4.5,Average,200,11/09/1983 00:00,"Apartment 11, North John district, Tashkent, UZ, 100241",Tashkent,North John district,100241,"indicate, available","tech: python=3, excel=2, sql=3 | soft: choose, evidence","siblings: 4 | income: father=1417, mother=483",type: laptop | brand: Lenovo | year: 2022; type: phone | brand: Xiaomi | year: 2024
835,Tiffany Beard,20,Female,99,,Susanchester,lisalevine@yahoo.com,,Data Science,110,Active,4.5,Average,111,05/07/2003 00:00,,,,,,,,
836,April Bryant,20,Male,90,8376267959,Joelhaven,,,Data Science,110,Pending,1.49,,137,13/03/1974 20:49,,,,,,,,
837,Terry James,18,Unknown,74,,Josephburgh,,06/05/1979 07:09,Data Science,112,Inactive,3.7,Excellent,105,11/12/1970 13:04,"Jonesport 21-kv, dom 14, Tashkent",Tashkent,Jonesport 21-kv,,,,,
838,,19,Female,80,,West Matthew,,23/08/1971 10:16,Python,106,Inactive,15.5,,240,09/07/2025 00:00,,,,,"prepare, together","tech: python=5, excel=2, sql=1 | soft: prove, PM","siblings: 2 | income: father=1153, mother=761",type: laptop | brand: HP | year: 2021; type: phone | brand: Apple | year: 2021
839,Willie Smith,18,Male,90,,Daleland,nbaker@yahoo.com,20/03/1986 20:31,Python,100,Active,4.5,Good,213,10/05/1995 10:19,"03191 Brooke Expressway, Katiemouth",Katiemouth,,03191,"establish, mouth",,,
840,Ronald Wade,20,Male,82,,New Kristine,daviscrystal@yahoo.com,06/03/2011 00:00,Data Science,100,Active,4.5,Average,104,06/07/2012 00:00,"Apartment 47, Garciaborough district, Tashkent, UZ, 100793",Tashkent,Garciaborough district,100793,"country, they",,,
841,,20,Female,64,2544281140,Frenchside,,,Data Science,100,Active,15.5,,109,08/02/2022 03:03,UZ 100459 Tashkent Andrewland,Tashkent,,100459,"ask, model","tech: python=4, excel=4, sql=1 | soft: amount, try","siblings: 0 | income: father=587, mother=1190",type: laptop | brand: Lenovo | year: 2020; type: phone | brand: Samsung | year: 2022
842,Jessica Schroeder,22,Female,76,,Blanchardhaven,morrisonchristopher@rodriguez.com,22/02/1975 00:00,Python,110,Active,15.5,Good,181,13/02/1981 03:39,UZ 100194 Tashkent North Hannahberg,Tashkent,,100194,,,,
843,Michael Bell,18,Unknown,80,2696743191,Port Toddbury,someone@gmail.com,15/07/1995 00:00,Data Science,110,Inactive,4.5,Average,168,,"07099 Perez Forges, Joseborough",Joseborough,,07099,"experience, dream",,,
844,Amanda Diaz,18,Female,73,1655661846,North Theresa,,20/06/2004 00:00,Data Science,110,Pending,4.5,,92,09/05/2013 00:00,,,,,"on, stock","tech: python=3, excel=3, sql=2 | soft: seven, fire","siblings: 3 | income: father=610, mother=461",type: laptop | brand: Lenovo | year: 2022; type: phone | brand: Samsung | year: 2018
845,Michael Johnson,19,Unknown,82,,Randytown,nmason@hotmail.com,24/10/2019 00:00,Python,114,Pending,0,Average,111,09/05/1979 00:00,UZ 100473 Tashkent Scottmouth,Tashkent,,100473,,,,
846,,19,Unknown,71,7542475677,Johnview,,09/12/2018 21:28,Data Science,100,Pending,4.5,,76,14/03/2008 00:00,UZ 100817 Tashkent North Kelly,Tashkent,,100817,"help, exist","tech: python=2, excel=4, sql=4 | soft: player, store","siblings: 3 | income: father=973, mother=366",type: laptop | brand: Dell | year: 2015; type: phone | brand: Xiaomi | year: 2020
847,Derrick Cain,20,Male,80,,East Angela,someone@gmail.com,16/05/1990 03:17,Data Science,100,Pending,0,Excellent,290,15/03/1973 11:00,"East Brittanychester 22-kv, dom 28, Tashkent",Tashkent,East Brittanychester 22-kv,,"million, democratic","tech: python=3, excel=3, sql=2 | soft: focus, such","siblings: 3 | income: father=529, mother=1141",type: laptop | brand: Dell | year: 2022; type: phone | brand: Xiaomi | year: 2022
848,,20,Male,80,3883811205,Brooksport,,08/06/1982 00:00,Data Science,110,Inactive,3.7,Excellent,243,16/05/2002 22:20,,,,,"consumer, expect","tech: python=1, excel=5, sql=3 | soft: suggest, artist","siblings: 3 | income: father=522, mother=1255",type: laptop | brand: Lenovo | year: 2024; type: phone | brand: Apple | year: 2019
849,Steven Powell,20,Unknown,71,3423057171,West Brittanybury,angelacompton@hotmail.com,14/03/2025 00:00,Data Science,100,Inactive,2.89,,188,09/03/2003 00:00,UZ 100398 Tashkent Jeremyland,Tashkent,,100398,"reality, similar","tech: python=4, excel=4, sql=3 | soft: able, blue","siblings: 1 | income: father=1298, mother=1314",type: laptop | brand: Dell | year: 2024; type: phone | brand: Xiaomi | year: 2022
850,,20,Female,87,,Paulfort,chambersjames@yahoo.com,08/07/2002 00:00,Python,110,Pending,1.81,Average,50,,"40380 Rodriguez Harbor, New Samantha",New Samantha,,40380,"process, rather","tech: python=3, excel=4, sql=3 | soft: explain, might","siblings: 4 | income: father=1108, mother=1251",type: laptop | brand: Lenovo | year: 2016; type: phone | brand: Xiaomi | year: 2021
851,,19,Female,80,,Aguilarfort,dclark@hotmail.com,27/05/1976 00:00,Python,113,Pending,3.7,Excellent,110,21/06/1974 00:00,"Juanburgh 25-kv, dom 35, Tashkent",Tashkent,Juanburgh 25-kv,,,,,
852,Catherine Powell,18,Unknown,90,8810060039,Powellmouth,garywilson@gmail.com,31/01/2016 14:22,Data Science,91,Inactive,15.5,Average,158,,"Apartment 33, South Andrewport district, Tashkent, UZ, 100176",Tashkent,South Andrewport district,100176,"under, throughout",,,
853,Justin Garcia,20,Female,80,1786845405,New Ryan,someone@gmail.com,05/02/1993 00:09,Data Science,110,Pending,4.5,Excellent,96,04/09/1993 20:42,"Rodriguezmouth 29-kv, dom 31, Tashkent",Tashkent,Rodriguezmouth 29-kv,,"man, mission","tech: python=3, excel=2, sql=3 | soft: coach, moment","siblings: 2 | income: father=766, mother=1329",type: laptop | brand: Lenovo | year: 2023; type: phone | brand: Samsung | year: 2020
854,,19,Male,66,3501622490,South Kristintown,thomasamanda@hotmail.com,10/03/1971 08:36,Data Science,110,Pending,4.5,,188,29/05/2023 00:00,UZ 100538 Tashkent Lake Patricia,Tashkent,,100538,"during, difference","tech: python=2, excel=5, sql=1 | soft: ok, environmental","siblings: 4 | income: father=770, mother=294",type: laptop | brand: Dell | year: 2024; type: phone | brand: Apple | year: 2022
855,Judith Williams,20,Female,90,4138458795,Port Ericville,,,Data Science,100,Pending,3.7,Excellent,227,13/11/1981 00:00,"Apartment 22, Wheelerville district, Tashkent, UZ, 100676",Tashkent,Wheelerville district,100676,"region, must","tech: python=1, excel=5, sql=3 | soft: leg, think","siblings: 2 | income: father=1437, mother=1390",type: laptop | brand: Lenovo | year: 2019; type: phone | brand: Apple | year: 2020
856,Andrea Luna,20,Male,90,9060904285,Brentside,someone@gmail.com,15/06/2003 00:00,Python,100,Inactive,5.08,Excellent,164,12/04/1972 06:59,,,,,"station, son","tech: python=1, excel=5, sql=1 | soft: I, bed","siblings: 3 | income: father=1431, mother=1217",type: laptop | brand: Dell | year: 2021; type: phone | brand: Samsung | year: 2021
857,Julia Higgins,18,Unknown,54,2764342162,East Jennamouth,,15/02/1992 18:54,Data Science,108,Active,3.7,Good,210,21/01/1997 00:00,UZ 100673 Tashkent Brendahaven,Tashkent,,100673,"create, kitchen","tech: python=2, excel=2, sql=4 | soft: week, kitchen","siblings: 3 | income: father=469, mother=1117",type: laptop | brand: Dell | year: 2020; type: phone | brand: Xiaomi | year: 2020
858,Hailey Porter,18,Male,90,4435269877,Jacobfort,chenanthony@yahoo.com,28/03/2020 06:06,Python,69,Inactive,15.5,Average,134,14/01/1998 00:00,"Apartment 16, Heatherport district, Tashkent, UZ, 100632",Tashkent,Heatherport district,100632,,,,
859,Kevin King,20,Female,88,15255318835,Garytown,meganobrien@brown-bartlett.org,13/04/2014 00:00,Python,90,Pending,2,Good,139,20/03/2006 00:00,"Barnettshire 20-kv, dom 48, Tashkent",Tashkent,Barnettshire 20-kv,,"build, task","tech: python=1, excel=2, sql=5 | soft: expert, race","siblings: 4 | income: father=1404, mother=1152",type: laptop | brand: Lenovo | year: 2018; type: phone | brand: Xiaomi | year: 2023
860,,21,Female,50,,Port Rhonda,kendra65@yahoo.com,07/02/2015 00:00,Data Science,110,Active,5.08,Average,180,22/04/1993 07:05,"76896 Walker Crossroad Suite 276, Port Frederickbury",Port Frederickbury,,76896,,,,
861,,19,Unknown,80,14848159087,New Briannaside,,05/06/2023 19:35,Data Science,76,Inactive,0,Good,87,21/06/1975 00:00,,,,,"letter, race",,,
862,,18,Male,76,,Kellyport,melissa44@nelson.com,29/10/2024 00:00,Data Science,100,Active,5.08,,106,,"Keithville 16-kv, dom 47, Tashkent",Tashkent,Keithville 16-kv,,"season, much","tech: python=1, excel=4, sql=2 | soft: spend, all","siblings: 3 | income: father=1281, mother=1226",type: laptop | brand: Lenovo | year: 2021; type: phone | brand: Xiaomi | year: 2024
863,,21,Male,84,,Port Thomas,,31/05/1998 03:39,Data Science,100,Inactive,0,,87,11/11/2020 12:46,"Benderburgh 26-kv, dom 23, Tashkent",Tashkent,Benderburgh 26-kv,,"rate, start","tech: python=1, excel=2, sql=3 | soft: edge, role","siblings: 5 | income: father=700, mother=768",type: laptop | brand: Lenovo | year: 2020; type: phone | brand: Xiaomi | year: 2021
864,,20,Female,90,,East Kendraborough,edward98@yahoo.com,02/10/1989 06:49,Python,100,Active,3.7,Good,143,16/04/1971 00:00,,,,,"believe, religious","tech: python=5, excel=3, sql=3 | soft: treat, civil","siblings: 3 | income: father=828, mother=775",type: laptop | brand: Dell | year: 2017; type: phone | brand: Xiaomi | year: 2022
865,Kayla Arroyo,20,Female,80,8413293989,Hicksfurt,,23/09/1995 00:00,Python,110,Inactive,3.64,Excellent,157,27/12/2007 00:00,,,,,"million, difference","tech: python=1, excel=1, sql=2 | soft: front, fight","siblings: 5 | income: father=1080, mother=1422",type: laptop | brand: Lenovo | year: 2019; type: phone | brand: Samsung | year: 2019
866,,21,Unknown,80,,South Brandon,kingkyle@smith-king.net,05/06/1995 00:00,Data Science,74,Inactive,5.08,,186,11/10/1981 00:00,,,,,"fall, garden","tech: python=5, excel=2, sql=3 | soft: main, money","siblings: 0 | income: father=1401, mother=869",type: laptop | brand: HP | year: 2016; type: phone | brand: Apple | year: 2022
867,Jessica Wilkinson,22,Female,90,7077851092,Clarkborough,sdixon@gmail.com,08/11/2025 00:00,Data Science,100,Pending,4.5,Average,59,29/09/2012 05:08,"North Bobby 7-kv, dom 41, Tashkent",Tashkent,North Bobby 7-kv,,"agent, provide","tech: python=4, excel=3, sql=1 | soft: phone, write","siblings: 2 | income: father=879, mother=705",type: laptop | brand: HP | year: 2015; type: phone | brand: Apple | year: 2024
868,,20,Female,80,,Meganstad,edwardsalejandro@phillips.org,23/10/2022 00:00,Data Science,103,Inactive,15.5,Excellent,227,26/01/2001 00:00,"24542 Kirby Parks, Wilsontown",Wilsontown,,24542,,,,
869,Kelly Santos,19,Male,73,,West Raymondville,christine60@yahoo.com,10/12/2009 00:00,Data Science,110,Inactive,5.08,Excellent,127,02/10/1986 11:14,,,,,"practice, week","tech: python=1, excel=2, sql=2 | soft: to, dog","siblings: 0 | income: father=200, mother=419",type: laptop | brand: Dell | year: 2020; type: phone | brand: Apple | year: 2021
870,,19,Female,87,9558146166,South Christopherview,jacksonphilip@jones.info,19/09/2010 00:00,Python,100,Active,4.5,,154,13/05/1988 19:21,"Lake Kimberlyside 7-kv, dom 18, Tashkent",Tashkent,Lake Kimberlyside 7-kv,,"certainly, fear",,,
871,Sarah Juarez,19,Female,80,,Anneshire,robersonrhonda@petersen.com,,Python,100,Inactive,4.5,Excellent,66,29/05/2005 14:10,"8578 Carr Plains, West Erik",West Erik,,,,,,
872,Stephanie Anderson,21,Female,90,8112516010,Reedland,,22/03/2006 00:00,Python,100,Pending,3.7,Good,184,,UZ 100769 Tashkent East Jonathan,Tashkent,,100769,,,,
873,,20,Unknown,80,6544034572,New Kathleentown,,30/06/2010 00:00,Data Science,100,Inactive,0,Excellent,270,13/06/2022 00:00,"Apartment 38, Santosside district, Tashkent, UZ, 100536",Tashkent,Santosside district,100536,"sound, sell","tech: python=1, excel=5, sql=2 | soft: team, however","siblings: 0 | income: father=637, mother=1423",type: laptop | brand: Lenovo | year: 2022; type: phone | brand: Samsung | year: 2020
874,Justin Smith,19,Unknown,90,,East Anita,kevin23@hotmail.com,,Data Science,110,Active,5.08,Excellent,140,02/12/2013 23:13,UZ 100318 Tashkent Mcculloughview,Tashkent,,100318,"movie, guy","tech: python=4, excel=4, sql=1 | soft: friend, gas","siblings: 1 | income: father=613, mother=385",type: laptop | brand: HP | year: 2023; type: phone | brand: Apple | year: 2019
875,Karen Hall,18,Female,80,3217188171,Lake David,davidadams@yahoo.com,31/10/1982 00:00,Python,119,Active,2,Average,226,,"74391 Alexandra Knoll, South Taylorland",South Taylorland,,74391,"economy, financial","tech: python=1, excel=2, sql=4 | soft: fast, major","siblings: 1 | income: father=602, mother=585",type: laptop | brand: Dell | year: 2018; type: phone | brand: Samsung | year: 2018
876,,20,Male,90,7028711474,Jessicamouth,hopkinsjulie@gmail.com,24/05/2015 00:00,Data Science,100,Pending,15.5,Excellent,139,25/01/2002 00:00,"East Brucemouth 3-kv, dom 17, Tashkent",Tashkent,East Brucemouth 3-kv,,"offer, young",,,
877,Haley Fowler,20,Female,90,8262259854,Charleschester,alexkent@travis.com,,Python,110,Active,2.52,,195,24/05/1973 00:00,"Rodriguezshire 21-kv, dom 15, Tashkent",Tashkent,Rodriguezshire 21-kv,,"focus, economic","tech: python=2, excel=1, sql=2 | soft: including, girl","siblings: 0 | income: father=1335, mother=616",type: laptop | brand: Lenovo | year: 2022; type: phone | brand: Apple | year: 2021
878,Andrea Young,19,Female,62,3633650213,East Alexander,someone@gmail.com,,Data Science,110,Active,2,Good,219,27/04/1991 00:00,"05295 Kendra Plain, South Christinaview",South Christinaview,,05295,"believe, Mr",,,
879,Yesenia Nguyen,19,Female,77,14193648953,Tylermouth,williamscarolyn@gmail.com,22/08/2011 00:00,Python,110,Active,4.5,Average,57,02/04/2005 13:45,"West Keith 1-kv, dom 11, Tashkent",Tashkent,West Keith 1-kv,,"reach, direction","tech: python=3, excel=3, sql=2 | soft: among, fear","siblings: 4 | income: father=547, mother=1382",type: laptop | brand: Dell | year: 2017; type: phone | brand: Xiaomi | year: 2023
880,,19,Female,74,9478129259,Henryburgh,chernandez@yahoo.com,30/03/1984 07:37,Data Science,110,Active,0,,268,22/09/1995 00:00,,,,,"cup, these",,,
881,Jasmine Wilcox,21,Unknown,80,18861195751,Claytonchester,kelsey14@yahoo.com,05/02/1970 00:00,Data Science,94,Active,3.7,,250,28/05/2012 22:15,UZ 100315 Tashkent Leahchester,Tashkent,,100315,"wonder, camera","tech: python=3, excel=2, sql=4 | soft: will, success","siblings: 2 | income: father=1159, mother=697",type: laptop | brand: Lenovo | year: 2021; type: phone | brand: Xiaomi | year: 2019
882,Eric Gonzales,21,Male,84,821728165,South Donaldtown,someone@gmail.com,30/10/2005 07:28,Python,86,Inactive,4.5,Good,152,08/10/1982 00:00,"Apartment 36, Johnsonbury district, Tashkent, UZ, 100549",Tashkent,Johnsonbury district,100549,"interesting, fish",,,
883,Curtis Cox,20,Female,92,4364635172,Johnbury,shawna25@hotmail.com,25/10/1993 00:00,Python,100,Active,3.7,Excellent,91,24/03/1999 00:00,UZ 100062 Tashkent Robertsonview,Tashkent,,100062,"establish, assume","tech: python=3, excel=1, sql=1 | soft: family, religious","siblings: 4 | income: father=251, mother=353",type: laptop | brand: Lenovo | year: 2022; type: phone | brand: Xiaomi | year: 2021
884,,22,Unknown,72,,Hernandezville,kristincarter@willis.com,23/07/1994 11:13,Python,114,Inactive,15.5,Excellent,249,07/06/2012 00:00,UZ 100602 Tashkent Port Alexanderborough,Tashkent,,100602,"moment, return","tech: python=3, excel=4, sql=2 | soft: base, with","siblings: 4 | income: father=1165, mother=653",type: laptop | brand: HP | year: 2022; type: phone | brand: Apple | year: 2018
885,Mark Mccall,19,Unknown,90,,Millerhaven,qvincent@gmail.com,27/03/2008 08:42,Data Science,100,Active,0,Excellent,83,01/07/2006 09:24,"8483 Kenneth Harbor, West Miguelton",West Miguelton,,,"something, not","tech: python=3, excel=4, sql=4 | soft: bring, customer","siblings: 0 | income: father=1484, mother=846",type: laptop | brand: HP | year: 2021; type: phone | brand: Apple | year: 2024
886,Thomas Nelson,20,Male,90,2273549658,East Michael,,27/09/1972 00:00,Data Science,100,Pending,3.7,Good,88,27/08/1970 00:00,"Apartment 25, East Justin district, Tashkent, UZ, 100910",Tashkent,East Justin district,100910,"message, head","tech: python=3, excel=2, sql=4 | soft: forward, capital","siblings: 3 | income: father=1428, mother=1036",type: laptop | brand: Dell | year: 2019; type: phone | brand: Apple | year: 2024
887,Danielle Baker,21,Unknown,97,3460213140,Port Joshuabury,campbellcharles@hogan-gilmore.com,18/03/2011 20:14,Python,100,Pending,4.5,,247,14/02/1978 00:00,"4332 Tanner Village Suite 017, East Michaelside",East Michaelside,,,,,,
